owner_id,owner_username,shortcode,is_video,caption,comments,likes,created_at,location,imageUrl,multiple_images
189496035,makaniterror,Cynmy8vtWao,False,"• @artfaktors_makaniterror MY SHOP 🩵 
• Photography by @quintenquistcom 
• Graffiti Work by @knisterfuchs 🦊",4,281,1697801074,"{'id': '102398802173857', 'has_public_page': True, 'name': 'Artfaktors Tattoo Nettetal', 'slug': 'artfaktors-tattoo-nettetal'}",https://scontent-lhr6-2.cdninstagram.com/v/t39.30808-6/393808163_18391748752056036_1154221375997483921_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=100&_nc_ohc=KNH_csK2Q-YAX_P4-gy&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfDymzEJ9dD0pQ-HEAb-ZT-ileBdBqV376rp6Xy3HEsnOQ&oe=65EA8BF3&_nc_sid=8b3546,True
14789962393,artfaktors_makaniterror,CuM7qonopLh,False,"•Alessandro & Simone
 
	•	Style: Realistic, black&grey 
	•	Wo:  @artfaktors_makaniterror 
	•	Artist: Alessandro 
	•	Wann: August, November 
	•	Location: 41334 Nettetal 

Whats App 📲 Anfrage!
🔹+49 163 2757 435

Oder ruft uns an unter:
☎️02153 - 139 7297

Artfaktors Tattoo by Makani Terror
Hochstraße 39
41334 Nettetal - Lobberich
NRW 

Wir freuen uns auf euch!

#tattoocollector #tattooartist #tattoostudio #kölntattoo #düsseldorftattoo #nrwtattoo #realistictattoo #germany",2,284,1688316111,"{'id': '102398802173857', 'has_public_page': True, 'name': 'Artfaktors Tattoo Nettetal', 'slug': 'artfaktors-tattoo-nettetal'}",https://scontent-lhr8-2.cdninstagram.com/v/t39.30808-6/357801645_18039654907490394_2327237907497400958_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_ohc=zD3XWM1YSqAAX-keqH5&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfBUVrnBq2zRQvREV26HuKklGncvWm2gfpEz9nOj8zdThQ&oe=65EB33F9&_nc_sid=8b3546,False
189496035,makaniterror,CRf8F9enLjB,False,"Him & Her ♥️ @guido_kratzwerk ♥️✨ 
.
.
.
#love #soulmate #perfectteam ♥️",26,1377,1626676844,,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-15/219202693_407550963982397_7109504447824454097_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=105&_nc_ohc=LAkX1xH8jzwAX-KbWW3&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfA0AT_oqiSPg-oT_mmyvMthLlUxp7jM01LgRh3oEVOIQQ&oe=65E9D797&_nc_sid=8b3546,False
14789962393,artfaktors_makaniterror,C34oXb1IXzH,True,"•. 🖌️ MARCO•

▫️Wo:  @artfaktors_makaniterror 
▫️Wann: April
▫️Artist: Marco
▫️Location: 41334 Nettetal 
▫️Stil: B/G Realistic

Whats App 📲 Anfrage!
📲 • +49 163 2757 435

Oder ruft uns an unter:
☎️02153 - 139 7297

Artfaktors Tattoo by Makani Terror
Hochstraße 39
41334 Nettetal - Lobberich
NRW 

Wir freuen uns auf euch!
#düsseldorftattoo #kölntattoo #tattooköln #nrwtattoo #tattoostudio #venlotattoo",0,73,1709109806,"{'id': '102398802173857', 'has_public_page': True, 'name': 'Artfaktors Tattoo Nettetal', 'slug': 'artfaktors-tattoo-nettetal'}",https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-15/429972964_1876691032786128_2175956329630285664_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=100&_nc_ohc=rQ3__zhp0A4AX_Bffow&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCnsiB6SXjDgaChj9CPztDFER57dNWKs1Ru8Wj9K6pSsA&oe=65E6E576&_nc_sid=8b3546,False
14789962393,artfaktors_makaniterror,C30IqaQIVOF,False,"•APRIL • Kuba Mandala•

Seid ihr auch große Fans der Mandala Kunst und habt diesen Stil für euer nächstes Tattoo ausgewählt? Dann möchten wir dir gern unseren Künstler Jakub vorstellen!

Wir beraten euch gern!
 
▫️Wo:  @artfaktors_makaniterror 
▫️Artist: Kuba 
▫️Location: 41334 Nettetal 
▫️Stil: Mandala, Dotwork, Geometric

Whats App 📲 Anfrage!
🔹+49 163 2757 435

Oder ruft uns an unter:
☎️02153 - 139 7297

Artfaktors Tattoo by Makani Terror
Hochstraße 39
41334 Nettetal - Lobberich
NRW 

Wir freuen uns auf euch!",0,80,1708958901,"{'id': '102398802173857', 'has_public_page': True, 'name': 'Artfaktors Tattoo Nettetal', 'slug': 'artfaktors-tattoo-nettetal'}",https://scontent-lhr8-2.cdninstagram.com/v/t39.30808-6/426764795_18068028880490394_8568679330988248699_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_ohc=g_xqGhu2wFEAX-N3FgI&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfDDRgjfil60lFbfUJpIHAP7ENrSu9cLEaWKJRfNdyxzng&oe=65EAFBD9&_nc_sid=8b3546,True
14789962393,artfaktors_makaniterror,C3sA5tZI2jF,True,"März 🖌️ HUNDEPORTRAITS  bei Fabian•
 
	•	Wo:  @artfaktors_makaniterror 
	•	Wann: März
	•	Artist: Fabian
	•	Location: 41334 Nettetal 
	•	Stil: Realistic, black&grey 

Whats App 📲 Anfrage!
🔹+49 163 2757 435

Oder ruft uns an unter:
☎️02153 - 139 7297

Artfaktors Tattoo by Makani Terror
Hochstraße 39
41334 Nettetal - Lobberich
NRW 

Wir freuen uns auf euch!

#venlotattoo #kölntattoo #düsseldorftattoo #nrwtattoo #mönchengladbachtattoo #nettetal #family #familytattoo #dogportrait #dogtattoo #hunde #hundeliebe",0,64,1708686425,"{'id': '102398802173857', 'has_public_page': True, 'name': 'Artfaktors Tattoo Nettetal', 'slug': 'artfaktors-tattoo-nettetal'}",https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-15/409144885_293566803473222_8877496533119455844_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=102&_nc_ohc=1ZxtufAM5N8AX8A24wA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCfnEZijDIgHXF6Q5PvqEKuVEXADz4KxtFJBNp5pg8Lgw&oe=65E6EA6B&_nc_sid=8b3546,False
14789962393,artfaktors_makaniterror,C3p0eZiIWZ-,True,"März 🖌️ HUNDEPORTRAITS  bei Fabian•
 
	•	Wo:  @artfaktors_makaniterror 
	•	Wann: März
	•	Artist: Fabian
	•	Location: 41334 Nettetal 
	•	Stil: Realistic, black&grey 

Whats App 📲 Anfrage!
🔹+49 163 2757 435

Oder ruft uns an unter:
☎️02153 - 139 7297

Artfaktors Tattoo by Makani Terror
Hochstraße 39
41334 Nettetal - Lobberich
NRW 

Wir freuen uns auf euch!

#venlotattoo #kölntattoo #düsseldorftattoo #nrwtattoo #mönchengladbachtattoo #nettetal #family #familytattoo",0,77,1708612813,"{'id': '102398802173857', 'has_public_page': True, 'name': 'Artfaktors Tattoo Nettetal', 'slug': 'artfaktors-tattoo-nettetal'}",https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/409062268_775500064443315_8268412825311605710_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=103&_nc_ohc=M9uHG_5qiNYAX9LzSh7&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfAg3V6Zfyo8N7hmDei59ZiKB3AOZhXo243AO8Tt2v6B5g&oe=65E766DB&_nc_sid=8b3546,False
14789962393,artfaktors_makaniterror,C3muwUPIB5P,True,"•. 🖌️ MARCO•

▫️Wo:  @artfaktors_makaniterror 
▫️Wann: April
▫️Artist: Marco
▫️Location: 41334 Nettetal 
▫️Stil: B/G Realistic

Whats App 📲 Anfrage!
📲 • +49 163 2757 435

Oder ruft uns an unter:
☎️02153 - 139 7297

Artfaktors Tattoo by Makani Terror
Hochstraße 39
41334 Nettetal - Lobberich
NRW 

Wir freuen uns auf euch!",1,76,1708509176,"{'id': '102398802173857', 'has_public_page': True, 'name': 'Artfaktors Tattoo Nettetal', 'slug': 'artfaktors-tattoo-nettetal'}",https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/420575168_1158370715576425_2481839683704389190_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_ohc=ZlHU5qNmYxkAX9LrdRf&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBUw13hFmVTecUjjcJzDZP0F1Xz1jgXCMPAmLfhmsMPMg&oe=65E71A75&_nc_sid=8b3546,False
14789962393,artfaktors_makaniterror,C3lGy0YN0Zu,True,"Suchst du noch den richtigen Künstler für dein ganz persönliches Wunschprojekt im Bereich „B&G Realistic“?

Dann würden wir dir heute gern unseren Ausnahmekünstler Simoné vorstellen. Er arbeitet mit Tagesgagen und kreiert wundervolle Werke. 
Haben wir euer Interesse geweckt?!

Für mehr Informationen schreibt uns doch gern eine WhatsApp Nachricht mit euren Wünschen und Vorstellungen:

☎️ +49 163 2757 435

Ihr findet uns in der Hochstraße 39, 41334 Nettetal

🔎 Instagram: @artfaktors_makaniterror",0,94,1708454732,"{'id': '102398802173857', 'has_public_page': True, 'name': 'Artfaktors Tattoo Nettetal', 'slug': 'artfaktors-tattoo-nettetal'}",https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/428591578_1426816667918166_8641001886637308053_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_ohc=66egfZFjmTwAX9zRWxD&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfAUg53R3o8jlBCWb0qt1FyF220waDyi6g8RXy75xI-EBQ&oe=65E6EA61&_nc_sid=8b3546,False
189496035,makaniterror,C3f9Wzutw42,False,"Have a great fantastic week!
Photo by amazing @frank_dursthoff 
H&M @sonjaschwarzarbeit ♥️",27,917,1708281885,"{'id': '102398802173857', 'has_public_page': True, 'name': 'Artfaktors Tattoo Nettetal', 'slug': 'artfaktors-tattoo-nettetal'}",https://scontent-lhr6-2.cdninstagram.com/v/t39.30808-6/428469279_18414391246056036_7892888180884733314_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=100&_nc_ohc=hnydrkXafgAAX9xRvNd&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfAjYDeLhQF0iOUBGUktGxxwD9JJ4BsHaFJ6V1MVejG5Vg&oe=65EAD26B&_nc_sid=8b3546,False
