owner_id,owner_username,shortcode,is_video,caption,comments,likes,created_at,location,imageUrl,multiple_images
1386501671,makanpakereceh,CzsexKQBvBt,True,"PP naik KCIC, enaknya kemana aja ya?
====================
Semenjak ada kereta cepat, Mang Mimin sering banget deh dimintain rekomendasi tempat-tempat yang bisa didatengin kalau mau seharian di Bandung. Nih, biar nggak muter-muter Mang Mimin kasih rekomendasi 5 tempat yang bisa kamu datengin dalam sekali jalan
.
Jangan lupa save & share postingan ini ya buat rekomendasi kamu kalau mau main ke Bandung!
.
#keretacepat #liburanbandung #Makanpakereceh #bandungfoodies #kulinerbandung #wisatabandung",19,582,1700112460,"{'id': '163635496', 'has_public_page': True, 'name': 'Bandung', 'slug': 'bandung'}",https://instagram.fscl36-1.fna.fbcdn.net/v/t51.2885-15/403826823_1727739377739680_7840329896781192726_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fscl36-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=oqqoOPs5ficAX_uisVb&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBu5WkJCWTvC0ql7KBHQZE425BwEB2dluhWXNB8y3Os6A&oe=65E6FEC7&_nc_sid=8b3546,False
1386501671,makanpakereceh,CzYHMNBhZAp,True,"Belakangan ini di Bandung lagi banyak bermunculan tempat sarapan murmer yang jualannya di tengah kota. Biar kamu nggak bingung, ini Mang Mimin kasih 5 rekomendasi spot sarapan yang paling asyik di kota Bandung
.
Ada yang udah pernah kamu coba?
.
#sarapanreceh #sarapanbandung #makanpakereceh #bandungfoodies #kulinerbandung #wisatabandung",64,2089,1699428790,"{'id': '163635496', 'has_public_page': True, 'name': 'Bandung', 'slug': 'bandung'}",https://instagram.fscl35-1.fna.fbcdn.net/v/t51.2885-15/399931949_1260929525305154_9183397203866906988_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fscl35-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=5iC19e8Jm6wAX_xzax2&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfAkWxadPqIITYh3K3PdvaAipVrCCplC7Ki098IG_zbnHw&oe=65E70BD2&_nc_sid=8b3546,False
1386501671,makanpakereceh,Co_z6_GBeZi,True,"6 spot kuliner yang wajib dicoba kalau main ke Pasar Kosambi! Spot mana aja nih yang udah pernah kamu coba?
.
Kasih tau Mang Mimin dong rekomendasi kuliner apa lagi nih yang endeus sekitar sini!
.
#makanpakereceh #bandungfoodies #kulinerbandung #wisatabandung #liburanbandung #jajananbandung #pasarkosambi",163,2646,1677138471,"{'id': '1483532', 'has_public_page': True, 'name': 'Pasar Kosambi', 'slug': 'pasar-kosambi'}",https://instagram.fscl36-1.fna.fbcdn.net/v/t51.2885-15/332924459_924872808551182_4785019028873580550_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fscl36-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=Tzus0EEAQOAAX_UA8Ym&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfAuOwF4nE0NaC5hnGVdlKf33PIHtt0i1to5WVVg-RSK_Q&oe=65E74E10&_nc_sid=8b3546,False
1386501671,makanpakereceh,C4FPCihhgfK,True,"Nggak nyangka cuma modal Rp7.000 aja udah bisa masak masakan Sunda yang enak buat sekeluarga kaya gini. Rahasianya ada di margarin Chroma yang sepabrik sama @blueband_id 
.
Cuss beli Chroma sekarang terus bagikan pengalaman #GurihManisPakeChroma ya!
.
#makanpakereceh",0,16,1709532870,,https://instagram.fscl12-1.fna.fbcdn.net/v/t51.2885-15/431568497_284808227965623_6119113558630748683_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fscl12-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=WdJyo0XQPVoAX9Qu0OL&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfB8iagTGSSuvQcxieeUcSbiYKbliZvOykyS6yA3cSqHFQ&oe=65E6DCC9&_nc_sid=8b3546,False
1386501671,makanpakereceh,C4DBpOiB13B,True,"Ada Thailand Milk Bun yang viral di menu baru coffee shop nyeni!
—————————
Saking banyaknya menu di sini, Mang Mimin suka kalau tempat ini tuh coffee shop. Apa lagi tanggal 1 Maret 2024 kemarin doi ngeluarin menu baru. Berasa kaya resto di dalem mall!
.
Menu baru yang Mang Mimin coba: Miso Kuah Imah buat all day breakfast, Nasi Sop Tulang Pedas & Thailand Milk Bun yang viral. Doi juga punya aneka Healthy Juice baru, Orange Coffe & Cheese Crumble Butterscotch Coffee
.
Kapan nih mau nyobai menu baru doi?
—————————
jabarano
📍 Jl. Braga no. 15 📍 Jl. Pahlawan no. 70
🕘 Buka setiap hari, 06.00 - 01.00
.
#jabaranocoffee #coffeeshopbandung #makanpakereceh #bandungfoodies #kulinerbandung #wisatabandung",1,88,1709458727,"{'id': '106313107603457', 'has_public_page': True, 'name': 'Jabarano Coffee', 'slug': 'jabarano-coffee'}",https://instagram.fscl35-1.fna.fbcdn.net/v/t51.2885-15/431239698_1047711639666589_3964056814301244776_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fscl35-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=Gc62Pr5e14wAX9CR2jL&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDncuPw5X67LZ110cn8fkJbPaXpUEL96S9EhdX0nxhnsg&oe=65E723E3&_nc_sid=8b3546,False
1386501671,makanpakereceh,C4AUa-JB7dI,True,"Rp10.000/plate udah bisa jajan sushi enak di dalem mall!
—————————
Beruntung banget deh buat kamu yang jadi warga di Bandung Timur. Soalnya bentar lagi Tom Sushi Summarecon Mall Bandung bakal ngadain promo 5 red color plate sushi cuma Rp50.000. Lumayan nih, kalau biasanya beli yang red color Rp15.000/plate sekarang jadi cuma Rp10.000 aja!
.
Promonya berlaku all day & berlaku kelipatan. Kamu cuma bisa dine in maksimal waktunya 60 menit. Harganya belum termasuk tax & service. Nggak ada minimum purchase tapi nggak bisa digabung sama promo lain
.
Oh ya resto sushi doi udah bersertifikasi Halal ya!
—————————
@tomsushiidn
📍 Summarecon Mall Bandung lt. 1
📅 4-6 Maret 2024
💰 5 red color plate cuma Rp50.000
.
#tomsushiidn #sushihalalbandung #makanpakereceh #bandungfoodies #kulinerbandung #wisatabandung",14,185,1709368477,"{'id': '105486651891923', 'has_public_page': True, 'name': 'Summarecon Mall Bandung', 'slug': 'summarecon-mall-bandung'}",https://instagram.fscl36-1.fna.fbcdn.net/v/t51.2885-15/431219599_1316269442353846_5717955256075178822_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fscl36-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=dsSAKsNerPsAX-Wgx1B&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDaiR4rTq-j1G8etVBgov0e_r70uH-_zum5T0VkE01fiQ&oe=65E746B8&_nc_sid=8b3546,False
1386501671,makanpakereceh,C37nCzGB6Ff,True,"Rp15.000 udah dapet menu iga enak di sini!
—————————
Mang Mimin hampir nggak percaya deh waktu denger di mie Ayam Enak Mas Budi ada menu iga yang harganya mulai Rp15.000. Kita yang pelanggan seneng-seneng aja kalau ada yang murah gini
.
Menu yang Mang Mimin coba: Mie Iga Bakar porsi kecil (Rp17.000), Sop Iga (Rp15.000), Iga Bakar (Rp30.000). Oh ya menu-menu udah bisa dipesen di GoFood ya!
—————————
@mieaywam.masbudi
📍 Jl. Cikutra no. 250C (samping R.M. Padang Bahagia)
🕘 Buka setiap hari, 11.30 - 20.00
💰 Rp1.000 - Rp35.000
.
#mieayammasbudi #igabandung #makanpakereceh #bandungfoodies #kulinerbandung #wisatabandung",21,138,1709209875,"{'id': '163635496', 'has_public_page': True, 'name': 'Bandung', 'slug': 'bandung'}",https://instagram.fscl35-1.fna.fbcdn.net/v/t51.2885-15/430155508_421450780362746_6088663533216240907_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fscl35-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=m0H5G005S0oAX_RiTMG&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBDMBmtcLzX6UJNn8MesnBafXKiPZHUJW5Is2Ot5buMMQ&oe=65E6D4BD&_nc_sid=8b3546,False
1386501671,makanpakereceh,C37R0mCBm7d,False,"Kopitiam halal estetik, buka dari pagi sampe malem!
—————————
@tigarumpun
📍 Jl. Tirtayasa no. 30
🕘 Buka setiap hari, 06.00 - 22.00
💰 Rp8.000 - Rp46.000
—————————
Mang Mimin seneng deh di Bandung sekarang banyak kopitiam. Paling seneng kalau ada yang bukanya dari pagi banget sampai malem kaya Tiga Rumpun ini. Tempatnya luas & estetik banget jadi bikin betah
.
Menu yang Mang Mimin coba: Nasi Ayam Wansui (Hainan), Bakmie Ayam Charsiu, Tahu Lada Garam, Peanut Butter Toast, Cakwe HK & Pao Charsiu. Semua menu di sini halal yak! Harganya mulai Rp18.000 aja
.
Oh ya Kopi Tarik & Teh Tarik di sini recommended buat dicoba. Ada Coffee Butter juga!
.
#tigarumpun #kopitiambandung #makanpakereceh #bandungfoodies #kulinerbandung #wisatabandung",4,161,1709198584,"{'id': '163635496', 'has_public_page': True, 'name': 'Bandung', 'slug': 'bandung'}",https://instagram.fscl20-1.fna.fbcdn.net/v/t39.30808-6/429575458_18417126817005672_7529940075446930822_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fscl20-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=HVLF-98VVWcAX_oMG6O&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfAk-NBfnv_iLbhrdz5pFiDObsWkxWeZ9wGN9hAwmp7Zgw&oe=65EA470F&_nc_sid=8b3546,True
1386501671,makanpakereceh,C36w-QXhaw1,True,"Ada Festival Kuliner Cap Gomeh @jangkrikkuliner di @dbotanicabandung, pas lagi keliling ketemu Ci @nanakoot_ 😍
.
Menu halal yang Mang Mimin coba: Nasi Goreng Merah dari Kedai Makassar 77, Gurita bakar @shansisquid, Mister Long @perkedel_miyo, Oyster Bumbu Thailand @mayosam.id,  @esasliegarut, @pisanggorengsultan, Nasi Kari & Sate Kuah Pontianak
.
Oh ya di sana juga ada live music lagu-lagu Mandarin tiap jam 18.30 - 20.30

Festival Kuliner Cap Gomeh by @jangkrikkuliner
📍 d’Botanica Bandung lantai LGF
📅 28 Februari - 3 Maret 2024
.
#jangkrikkuliner #bazaarbandung #makanpakereceh #bandungfoodies #kulinerbandung #wisatabandung",9,195,1709181670,"{'id': '163635496', 'has_public_page': True, 'name': 'Bandung', 'slug': 'bandung'}",https://instagram.fscl35-1.fna.fbcdn.net/v/t51.2885-15/420638450_7273624882684120_5987944876841202028_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fscl35-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=kzAD4sn-fMEAX8eX1B-&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBk9gUJaVrFTGIUzLt3JnJEnzwwUh-iiLKXKv46baTZzA&oe=65E72CB9&_nc_sid=8b3546,False
1386501671,makanpakereceh,C35EnCbBoxs,True,"Akhirnya buka juga @tokokopituku 😭🙌
.
#tokokopituku #eskopibandung #makanpakereceh #bandungfoodies #kulinerbandung #wisatabandung",177,2706,1709124675,"{'id': '106995748203302', 'has_public_page': True, 'name': 'The House Tour Hotel - Downtown', 'slug': 'the-house-tour-hotel-downtown'}",https://instagram.fscl35-1.fna.fbcdn.net/v/t51.2885-15/430040687_3832692340283728_5013900588162762746_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fscl35-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=jAlzs91KsqIAX-bSiiC&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfAucMYi8q5VEDQz4s7iTA4fezs7TxdXw3MlbnbCtVNw7w&oe=65E716D7&_nc_sid=8b3546,False
